0409    finally reaches a steady state.
0410    The plastic coating dissolves, leaving a finished disc, ready
0410    to use.
0411    The coating on the disc prevents it from making good contact.
0412    The disc fits in the recess and contacts properly.
0413    The disc is etched by the acid and destroyed.
0414    The plastic coating is unchanged.
0415    You are turned into a cactus, among hundreds of other cacti,
0415    all rooted in place on a far distant world. 
0415    After being bored for a few years, you eventually like being a
0415    plant.
0416    You are turned into a Martian, and are condemned to spend all
0416    eternity in a meaningless hockey game.
0417    You are transported to a view overlooking Saturn. The spectacle
0417    is breathtaking. 
0417    Also breathtaking is the fact that you are in a vacuum.
0417                        You die.
0418    You feel a slight dizziness, which soon passes. Then you notice
0418    that the air smells slightly different, and then see the array
0418    of controls in the room is missing. You also feel a bit lighter.
0419    I don't understand which button you mean.
0420    The robot can't find it.
0421    A voice announces from a hidden speaker:
0421    "Transporter failure"
0421    "Interstellar communication link not responding"
0422    I don't know how to do that.
0423    To the left of the marker is a problem.
0424    As you fiddle with the seed, the sunflower plants notice that
0424    you are trying to take one of their seeds and decide to take
0424    action. Using their metallic leaves and petals as reflectors
0424    they focus the sun on your dark-colored clothing, which catches
0424    fire. The resulting burns are not so good for your health.
0425    As you fiddle with the seed, the sunflower plants notice that
0425    you are trying to take one of their seeds and decide to take
0425    action. Using the energy they store up during the day, they emit
0425    a blinding red light, all aiming at you. The resulting concen-
0425    tration of light catches your dark-colored clothing on fire.
0425    You burn to a crisp.
0426    As you fiddle with the seed, the sunflower plants notice that
0426    you are trying to take one of their seeds and decide to take
0426    action. Using their metallic leaves and petals as reflectors
0426    they focus the sun on your exposed skin. You fry.
0427    As you fiddle with the seed, the sunflower plants notice that
0427    you are trying to take one of their seeds and decide to take
0427    action. Using the energy they store up during the day, they emit
0427    a blinding red light, all aiming at you. The resulting concen-
0427    tration of light on your exposed skin burns several holes all
0427    the way through you. 
0428    As you fiddle with the seed, the sunflower plants notice that
0428    you are trying to take one of their seeds and decide to take
0428    action. Using their metallic leaves and petals as reflectors
0428    they focus the sun on you. However, most of the rays reflect
0428    off of you light-colored clothes and although the resulting
0428    glare almost blinds you, you are safe.
0429    As you fiddle with the seed, the sunflower plants notice that
0429    you are trying to take one of their seeds and decide to take
0429    action. Using the energy they store up during the day, they emit
0429    a blinding red light, all aiming at you. However, most of the
0429    rays reflect off of you light-colored clothes and although the 
0429    resulting glare almost blinds you, you are safe.
0430    You do, but can't get up high enough to find anything of
0430    interest.
0431    The trees here are too slim to hold your weight.
0432    A few of the bees discover the orchid and manage to get a bit
0432    of nectar from it.
0433    The flytrap catches a bee and eats it for dinner.
0434    The hole becomes a bit larger. The pit is still bottomless.
0435    I don't see any ferrets here.
0436    The ferrets don't speak Terran, so they don't understand you.
0436    They are also not terribly interested in you.
0437    There doesn't seem to be a cactus here.
0438    The cacti ignore you.
0439    Although you are no longer touching the cactus, you remain in
0439    contact with its mass mind as long as you stay nearby.
0440    The gravel is too loose to climb up. Every step you try to go
0440    up results in your sliding one and a half steps down.
0441    The cacti pool their powers and a subtle change occurs in the 
0441    scree slope above you: The tiny little motions of the gravel
0441    particles which had indicated its unstable nature cease.
0441    It is as if time were frozen.
0442    It is not cold enough to freeze anything here.
0443    The robot says "Where are you? I don't see you."
0444    The robot hands it to you.
0445    You will have to take it yourself.
0446    The Martians are not interested in your gifts.
0447    I don't see any ferret here.
0448    You must be suffering from delusions if you think you can give
0448    something to that.
0449    I see no cat here.
0450    I see no bees here.
0451    I see no frog here.
0452    The robot isn't here.
0453    There aren't any birds nearby.
0454    The frogs are not interested in your gift.
0455    The birds pay no attention to your attempted gift.
0456    They already have it.
0457    You can't seem to locate it.
0458    You will have to take it first.
0459    The cat woofs it down.
0460    The cat sniffs at it a bit, claws it a bit, but ultimately
0460    rejects it.
0461    The cat is not interested.
0462    The ferret eats it, making a bloody mess in the process.
0463    The ferret takes it, looks at it a bit, and then hides it
0463    away in a previously unseen hole in the wall of the burrow.
0464    That is not food for ferrets. It rejects your gift.
0465    The bees are not interested.
0466    The robot is not activated. It cannot hold anything in its
0466    clasper until you activate it.
0467    I can't directly answer your question. You might try asking
0467    one of the beings in the game, or perhaps you could say
0467    HINT.
0468    The frog does NOT turn into a beautiful princess. This is a
0468    a science fiction game, not a fantasy game.
0469    The ferret is not at all enchanted by your attempt at romance.
0469    It bares its razor-sharp teeth and snarls at you.
0470    The cat purrs quietly at your display of affection.
0471    If you are so in love with your computer that you wish to kiss
0471    it, feel free. I can't kiss you.
0472    What a weird idea.
0473    The robot answers: "DEET is an insect repellent. It will protect
0473    you from flies, mosquitoes, and bees. Just pour it on yourself."
0474    The robot answers: "Metol is a chemical to develop film."
0475    The robot answers: "Hypo is a chemical used to fix film after
0475    it has been developed."
0476    The robot answers: "I don't know that. You will have to find it
0476    yourself."
0477    The robot answers: "I cannot answer that question."
0478    As you bite into the egg you notice that it contains a silver
0478    coin, which you take.
0479    Sitting deep inside the doll house is a chocolate egg.
0480    You have made a gooey chocolate mess. However, you notice
0480    that the egg had a silver coin in it.
0481    You retain the rank of latrine orderly.
0482    This pitiful score gives you the rank of geologist's helper.
0483    This gives you the ranking of technician second class.
0484    You have reached the ranking of technician first class.
0485    You have attained the ranking of sergeant.
0486    You now are ranked colonel.
0487    This performance entitles you to the rank of captain.
0488    You are now entitled to call yourself admiral.
0489    Your discoveries now entitle you to a full page entry in
0489    "Who's Who in Space".
0490    You just won a Nobel Prize.
0491    Congratulations! We are now able to offer you the full rights
0491    to all the graft collection in this sector of the galaxy,
0491    a full palace on each of six planets, and the title
0491    "Galactic Ambassador to Earth".
0492    RESERVED
0493    You get wet trying to get around the falls, but notice that
0493    behind the horsetails is a nice dry cave.
0494    Sorry, the bottom of the tube has a hole in it.
0495    Such language in a high-class game!
0496    Fuck off!
0497    Assuming that you meant that literally, I really would like to,
0497    but it might not be good for either you or me. Electrical
0497    beings such as myself are not very compatible with the
0497    electrically conductive materials you liquid beings employ in
0497    that process.
0498    As you approach one of the guards, several of them run up and
0498    grab you. After being taken to an interrogation room and
0498    being mercilessly tortured, you expire.
0499    A strong force field prevents you from going there.
0500    The computer says "You are already there."
0501    You see only a closer view of the beautiful star fields.
0502    You see only a better view of the gas planet.
0503    You see that there are only a few islands in the middle
0503    of a planet wide sea. Most of the islands are covered with
0503    dense vegetation, but one looks like you could land on it.
0503    There also appear to be large areas of the sea covered with 
0503    plants, rippling with the waves. 
0504    Through the dense green atmosphere you can make out a devilish
0504    scene of great tectonic activity: There are large rifts in
0504    the crust through which can be seen glowing lava, great
0504    volcanos spewing forth great quantities of debris, and
0504    huge waves on the planet's one small dark red ocean.
0504    However, in the places where the vulcanism is weaker, you
0504    see signs of civilization, such as roads and buildings.
0505    You can see that this planet looks remarkably like Earth.
0505    Along the coast lines of the continents can be seen signs
0505    signs of civilization, while inland are great forests, 
0505    mountains, and what appear to be cultivated fields.
0506    On the surface of this Mars-like planet can be seen signs
0506    of civilization in the form of roads and buildings.
0507    The telescope only shows a closer view of what you have
0507    already seen.
0508    You are sitting down.
0509    The inhuman chair you are sitting in is a pain in the ass.
0510    You are sitting in the most uncomfortable seat of your life.
0511    You are now out of the torture seat.
0512    After you put the coin in the slot, a round red ball, looking
0512    like a pill or candy, appears.
0513    The machine deposits a newspaper on the floor.
0514    The machine deposits a map on the floor.
0515    The dials turn, the machine whirrs, but nothing else happens.
0516    The dials turn, and a platinum coin appears.
0517    The dials turn and a silver coin appears.
0518    The dials turn, and a copper coin appears.
0519    The dials cycle and eventually a brass coin falls out.
0520    An old nickel coin appears.
0521    The dials whirr, the machine clanks, then one jackpot symbol,
0521    then a second, and finally a third appears in the window.
0521    The machine deposits five coins on the floor. 
0522    The ball doesn't taste like food. In fact it's quite odd, but
0522    it appears to have changed you sense of sight and hearing.
0522    The previously unintelligible writings and words you have
0522    experienced now make sense. For example, the sign on the
0522    vending machine the ball came from now clearly means to
0522    you "Language Pills" rather than "Ozmtfztv Krooh".
0523    Behind the file cabinets is a green button.
0524    You must unlock this door by pushing the buttons on it in
0524    the correct order.
0525    The mural slides open a few feet to reveal a secret passage
0525    behind it.
0526    The yellow rod begins to emit a faint orange glow.
0526    A voice coming from the panel says "activator crystal out
0526    of tolerance".
0527    The violet crystal begins to emit a brilliant violet glow.
0528    The yellow rod begins to glow brilliantly.
0529    The sapphire emits a blinding burst of blue light and then
0529    settles into a steady series of lesser, but still bright,
0529    emissions.
0530    The door comes slightly ajar.
0531    Suddenly a voice from the grille announces: "Controls
0531    activated. Please enter desired declination and right 
0531    ascension."
0531    (You do this by typing SET DECLINATION TO 0001, then
0531    SET RA TO 0001, or some other set of numbers. The ship is 
0531    then started by typing ACTIVATE. When you get to your goal,
0531    type LAND. The rest of the process is automated. At least 
0531    you hope it's automated.)
0532    There is no button with a number that high.
0533    A voice announces "coordinate accepted".
0534    It is a large high power telescope.
0535    I see no telescope here.
0536    The ship quickly takes off and eventually deposits you
0536    in orbit about the planet. It awaits further instruction.
0537    A voice announces "Those coordinates are not among the
0537    ones for which I have a flight plan."
0538    The ship quickly accelerates to a very high speed, as 
0538    becomes obvious by the blue-shift of the stars ahead of you
0538    and their slow motion. Some sort of hi-tech gravity
0538    compensation keeps you in a comfortable acceleration zone.
0538    After what seems to you to be only a few hours, you
0538    reach your destination and drop to orbital speed.
0539    A voice announces "Activator crystals are not properly
0539    seated."
0540    A voice announces "I cannot land on this planet. The surface
0540    pressure would crush my hull."
0541    A voice announces "I cannot land on this planet. The surface
0541    concentration of chlorine would damage my hull."
0542    A voice announces "Please take your seat."
0543    The ship leaves orbit and comes to rest at a preset landing
0543    site.
0544    A voice announces "Please close the door."
0545    The block containing the activator crystals has been covered
0545    by a sliding panel.
0546    You can't open the door while the ship is in space.
0547    One of the Aurigans (as that is their proper name) comes up to
0547    to you, and motions for you to look at one of their mysterious
0547    devices. A message appears on the screen which says:
0547         Welcome to Auriga. We have received word that you are to
0547    be treated well. However, as you have no doubt noticed, we
0547    Aurigans are so different form you that we cannot even
0547    communicate directly. It would be better if you were to go
0547    to a planet where the inhabitants were more nearly like
0547    yourself. We wish you well.
0548    Two of the Aurigans move menaceingly toward you. Perhaps you
0548    should be getting along.
0549    One of the crabs approaches you and, with great difficulty,
0549    says:
0549          Welcome to Cygnus. We have received word of your exploits
0549    on Test Site #6, and convey our regrets that you were not well
0549    received on our space station. However we now know that you
0549    were not responsible for Administrator Glathryx's recent
0549    accident. We would truly like for you to visit our undersea
0549    settlements. But, alas, you could not survive the depths at
0549    which they lie in our ocean. It would doubtless be best for you 
0549    to proceed to Deneb, where you would be more at home.
0550    One of the crabs says, with great difficulty, that you are
0550    urgently wanted on Deneb, and should go there at once.
0551    As you walk into the room, A strange reptilian creature comes
0551    in from the other door. It is about six feet tall, with
0551    grayish skin, and a set of eight legs, one small pair in front
0551    serving as graspers, and three larger pair at the rear serving
0551    for locomotion. Its face is not so alien as its body, and
0551    its eyes are strangely humanoid. (You notice that the rear four
0551    legs are somewhat lighter color than the front four.)
0551    It speaks to you directly in rather good English:
0551      "I am administrator Glathryx. Welcome to Deneb.
0551    Doubtless you wish to know the meaning of what you discovered
0551    on our Test Site #6. All the different creatures you have met,
0551    different though they may seem to you, are descended from
0551    ones such as I. We were once restricted to this planet, where
0551    we arose. However, long ago we outgrew its ability to support
0551    our growing numbers. We were able to reach out to the stars
0551    and even founded a few new settlements. But we found that
0551    our species lacked the ability to adapt to even mildly 
0551    hostile climates. This held back our growth for many centuries.
0551    But just as our home planet became almost unlivable,
0551    our technology became able to create new life forms into
0551    which we could transfer our vital essence, which you call the
0551    soul. This allowed us to populate several new worlds. 
0551    Today, while most of our people remain on the planet where
0551    they were born, some of the more adventurous decide to change
0551    to one or another of the different forms we have adopted.
0551    These people are transferred to one of our eight Test Sites,
0551    Where they decide if they to remain in a new form, or to
0551    return home. It was such a place where you found us.
0551    Yours is the first alien culture we have met alive, although
0551    we have found several dead ones. I am hopeful that our two
0551    cultures can be of mutual assistance. I am calling the
0551    ambassadors from all of our worlds here to meet you. In
0551    the meantime, I hope you enjoy the accommodations we have
0551    prepared for you in my summer home here. 
0552    Its a pity you have died so close to the end of your quest.
0553    The cabinet hasn't been oiled in quite a while, so your
0553    opening it causes a loud creeek. The reptilian inhabitants of
0553    the room next door rush in and grab you. After they have
0553    finished practicing their torture methods on you, they decide
0553    to have you for lunch.
0554    The door makes a loud graunch when it opens. The guards in the
0554    room next door are alerted. You better get out fast.
0555    The guards are quite fast (for reptiles). The are getting 
0555    closer!
0556    The guards are right on your heels.
0557    The guards have you! As to what happens next....   I better
0557    not say. It offends my sensibilities too much.
0558    One of the guards catches your foot. However, all this running
0558    was too much for their reptilian bodies. They are so exhausted
0558    that they collapse in a heap on the floor. You have time to
0558    escape.
0559    Not at a time like this you don't!!
0560    The guards, having recovered, rush into the room and grab you.
0561    Are you hallucinating? Paranoid? I don't see any such thing.
0562    Having anything at all to do with the guards is not a good idea.
0562    You are going to be sorrrrryyyy!
0563    The guards are still quite pooped out. But since you have given
0563    yourself to them on a silver platter (or so the saying goes)....
1001    You are standing on a steeply climbing trail nearing the top of
1001    a pass. The trail is ill-defined here, obviously the work of 
1001    some alien animal. To the south, far below, you can barely make
1001    out the site hacked out of the virgin forest by your landing 
1001    party. The only objects visible are the main landing craft which
1001    brought you to this strange world, and the huge transparent 
1001    geodesic dome which still houses the rest of your friends.
1001    Even here, only a few tens of meters from the crest of the 
1001    trail, the suns are shining brightly, totally unobscured by the
1001    odd mirage effect which so far has prevented your mother ship 
1001    850 kilometers above from getting clear photos of the large 
1001    valley which must lie just beyond the pass you now approach.   
1002    Finally, after the exhausting climb up that bad trail, you are
1002    almost at the top of the pass. Your camp is still visible 
1002    behind you, as is the great red sun to the south. However, the
1002    small blue sun to the northeast, over the valley, is, although
1002    still strong, affected by the same shimmering seen from above.
1002    It darts and dances around in a most disconcerting manner. It's
1002    clear from here that the observers in the ship were seeing a 
1002    real phenomenon, albeit a most strange one. As you look up the
1002    last few meters to the pass, you feel honored that you were
1002    given the assignment of scouting this most peculiar site. The
1002    weight of your pack seems less of a load this near the top.
1003    You are now at the very top of the pass. As you walk into
1003    sight of the floor of the valley it is clear that you have made
1003    made the greatest discovery of this long expedition:
1003    Stretching out for kilometers on the valley floor are clearly
1003    visible several obviously alien, obviously different ecosystems,
1003    some abutting one another directly, others separated by 
1003    shimmering curtains like the one above. Some must be entirely 
1003    different from the Earth-like nature of the rest of this planet.
1003    Many of them are of very odd colors, sickening yellow-greens and
1003    Mars-like reds alternating with beautiful deep blues and verdant
1003    greens. Can these be natural, are they the product of some 
1003    superior intelligence? The only way to find out is to continue
1003    on down north into the valley.  
1004    The trail branches here, a single ill-defined trail going up and
1004    two somewhat better ones going northeast and northwest. The 
1004    trees are here more numerous and stronger than on the rocky
1004    slopes farther up. 
1005    You are at the very edge of the valley. Above you to the 
1005    southeast rises the trail up the slopes of the mountains. To 
1005    the west lies a serene lake with a substantial island in the
1005    center. A timber-strewn path leads north.    
1006    You have reached a gravel beach on the eastern shore of the 
1006    island. There is an earthlike forest behind the beach.
1006    The land rises slowly toward the center of the island, upon
1006    which rises a rocky spire. A fairly good trail leads south.
1007    You are in the forest. Trails lead north, south, east and west.
1008    You are in the forest. Trails lead north, south, east and west.
1009    You are in the forest. Trails lead north, south, east and west.
1010    You are in the forest. Trails lead north, south, east and west.
1011    You are in the forest. Trails lead north, south, east and west.
1012    You are at the base of the rocky spire at the center of the 
1012    island. This magnificent piece of solid rock, probably the 
1012    remains of the central lava flow of some long-dead volcano,
1012    towers some 100 meters above its base. Visible near the top are
1012    nests of several large flying birds which occasionally soar
1012    overhead. There is a barely visible trail leading steeply down
1012    and a better one leading east.
1013    You are halfway up the spire on a ledge about 8 centimeters long
1013    and one centimeter wide. From here you can see that on the south
1013    and west sides of the island there are no beaches but that a 
1013    reef of coral or sponge-like creatures extends out quite a
1013    distance from shore. 
1014    You are on a safely large ledge only a couple of meters below
1014    the top of the spire. There is a large nest just out of your
1014    reach.
1015    A long sandy beach forms the northern shore of the island.
1015    A rocky spire, probably at the center of the island, is visible
1015    along a trail leading south. It is only a short swim north to 
1015    the mainland.
1016    You have paddled your way to a bed of reef-forming creatures
1016    which are slowly extending the south and west sides of the 
1016    island. The animals are small polyps like the corals of
1016    tropical islands on earth, although they are growing in fresh
1016    water. Myriads of tiny multi-hued fish dart about, feeding on
1016    the reef-forming polyps. Combined with the shimmering light of
1016    the two suns through the clear water they make a scene more
1016    spectacular than any in the oceans of your home planet.
1016    You are presently in a bay whose shoreline stretches out west
1016    and south.
1017    You are at the north end of a large lake where a large stream
1017    flows into it along a bed of smooth white rocks. A big island 
1017    lies in the center of the lake.
1017    A path leads east.
1018    At this point the trail crosses a vein of minerals. Most of the
1018    minerals are worthless garnets stuck in a vein of quartz.
1019    All around is a jumbled mass of mossy trees. There are passable
1019    areas in the undergrowth leading south, west, and southwest.
1019    To the northeast is a very deep rocky chasm. You might be able
1019    to cross it on a huge fallen tree-trunk.
1020    You are at the bottom of a very deep, very steep chasm.
1020    The various rock strata are well-exposed here. The rocks are
1020    in step-like layers; the lower ones show fossil evidence of
1020    primitive life. Perhaps you can get a geologist from camp to 
1020    come look at it.
1020    The trail along the bottom goes east and west.
1021    You are on the northeast side of a deep chasm. An animal trail
1021    leads east, and continues on across the chasm on a fallen 
1021    tree-trunk.
1022    You are at the bottom of a dark chasm. A poor trail goes north
1022    and south. A smaller ravine branches off to the east.
1023    You are at the bottom of a small step ravine, filled with ferns.
1024    The trail from the west ends here near a small waterfall. Around
1024    the sides of the waterfall here are giant horsetails, like those
1024    on earth during the age of dinosaurs. The prehistoric atmosphere
1024    is heightened by small flying reptilian creatures (like tiny
1024    pterodactyls) flying behind some of the horsetails.
1025    To the west is a wall of horsetails. To the east is a long damp
1025    cave. There is barely enough light to see here, but a dull glow
1025    is apparent toward the back of the cave.
1026    You have arrived at the boundary of reddish area visible at the
1026    top of the pass. To the southwest is forest, to the northeast,
1026    visible through a shimmering boundary of disturbed air, is what
1026    appears to be a barren wasteland of red sand.
1027    You are on the inside of the Mars-like area of red rock. To the
1027    southwest, seen through the boundary layer, is earthlike forest.
1027    Paths through the red boulders lie to the northeast and east.
1028    You are on a small hill. There are some odd obviously artificial
1028    structures here.  They look like small stools, made of plaster
1028    or stucco, with inverted tops making small bowls. They are about
1028    one meter tall, the bowls about 30 centimeters across. The view
1028    from here is quite expansive, as this is one of the higher
1028    points in the valley.
1028    A path leads west, roads southeast and northeast.
1029    You are west of a large round bowl, about 100 meters in diameter
1029    The ground here is contoured so that the whole area has a good
1029    view of the bowl. Hundreds of small dimples in the ground make
1029    it look like a golf ball turned inside out.
1029    A roads lead north, south and west.
1030    You are north of a small building. There is a door barely big
1030    enough for you to squeeze through. The road (it's almost paved)
1030    runs east-west here. In the front of the building is a window.
1031    You are southwest of large round bowl, about 100 meters in 
1031    diameter. The ground here is contoured so that the whole area
1031    has a good view of the bowl. Hundreds of small dimples in the
1031    ground make it look like a golf ball turned inside out.
1031    A road leads west and north.
1032    You are on the southwest lip of a large bowl, about 100 meters 
1032    in diameter. The surface of the bowl appears to be made of
1032    perfectly polished glass. The lip is lower on the southwest,
1032    southeast, and north sides than on the northwest, northeast,
1032    and south sides. 
1033    You are on the south lip of a large bowl, about 100 meters in
1033    diameter. The surface of the bowl appears to be made of
1033    perfectly polished glass. The lip is lower on the southwest,
1033    southeast, and north sides than on the northwest, northeast,
1033    and south sides. 
1034    You are on the southeast lip of a large bowl, about 100 meters 
1034    in diameter. The surface of the bowl appears to be made of
1034    perfectly polished glass. The lip is lower on the southwest,
1034    southeast, and north sides than on the northwest, northeast,
1034    and south sides. 
1035    You are on the northeast lip of a large bowl, about 100 meters 
1035    in diameter. The surface of the bowl appears to be made of
1035    perfectly polished glass. The lip is lower on the southwest,
1035    southeast, and north sides than on the northwest, northeast,
1035    and south sides. A trail leads north. 
1036    You are on the north lip of a large bowl, about 100 meters 
1036    in diameter. The surface of the bowl appears to be made of
1036    perfectly polished glass. The lip is lower on the southwest,
1036    southeast, and north sides than on the northwest, northeast,
1036    and south sides. 
1037    You are on the northwest lip of a large bowl, about 100 meters 
1037    in diameter. The surface of the bowl appears to be made of
1037    perfectly polished glass. The lip is lower on the southwest,
1037    southeast, and north sides than on the northwest, northeast,
1037    and south sides. 
1038    You are sitting in the bottom of the bowl.
1039    The trail turns here from south to west.
1040    This area appears to some sort of trash dump. All sorts of
1040    garbage lies in piles. Strangely enough, all of it, like
1040    everything else in this Mars-like section of the valley is made
1040    of metal or ceramic. A road leads northwest and a trail goes
1040    east.
1041    The road bends here, going southeast and southwest around a
1041    small hill to the south.
1041    There is a shallow ramp leading down into a deep depression.
1041    At the bottom of the depression is a metal door. The door has
1041    no visible locking mechanism. 
1042    You are inside a small building. There are small ceramic
1042    stool-like objects scattered about. One of them, in the center
1042    of the room, has a small metal knob in the center. Scratched
1042    on the walls are decorations, of a rather abstract and
1042    unintelligible design. The only exit is north.
1043    Roads go east, west and northeast from here. All around are 
1043    small igloo-like buildings, with holes in their fronts much too
1043    small for you to enter. Like in all of this section of the
1043    valley, absolutely nothing grows here.
1044    Roads go south, southwest, and northeast while a trail goes
1044    northwest. To the south and west are small igloo-like buildings,
1044    with holes in their fronts much too small for you to enter. They
1044    are made of a reddish stucco-like material of the same red color
1044    as the sand all around.
1045    A main road goes north and south, a smaller branch going west.
1045    To the north and west are bunches of small humped structures.
1046    A trail leads north and southwest.
1047    A road leads east and northwest. A trail leads south into some
1047    red sand-dunes. There is a large building to the north side of
1047    the road.
1048    You are at the base of a tall metal tower. All around are metal
1048    mirrors on pivoted bases. The tower is made of a lattice-work
1048    construction which you could easily climb -- if you could get
1048    up to the first crosspiece, which is just above your reach. A
1048    road goes southeast.
1049    You are at the top of the tower. Set into some sort of
1049    electrical system are six huge diamonds -- they are maybe 25
1049    centimeters across. It appears to be some sort of solar energy
1049    conversion system.
1050    You are inside the boundary of reddish area visible at the top
1050    of the pass. To the southeast is red sand, to the north, visible
1050    through a shimmering boundary of disturbed air, is a field of
1050    flowers.
1051    You are inside a large building. There is no lighting in the
1051    room; however on the walls are numerous flashing lights, colored
1051    bars that waver at the ends, and other odd objects. Technology
1051    unlike Earth's is represented in several machines sitting on 
1051    the ground.  It appears to be the life support apparatus for
1051    this section of the valley. A soft hum permeates the air.
1051    The only exit is south.
1052    You are on a shelf about halfway up the wall. It continues to 
1052    the east and west.
1053    The east end of the shelf becomes too narrow to follow.
1054    The west end of the shelf shows evidence of primitive fossils.
1054    It might be possible to continue up from here.
1055    You are on a small precarious ledge. In the slate-like rock
1055    are impressions of small trilobite-like creatures, but nothing
1055    collectible. The climbing isn't getting any easier.
1056    You are under a large overhang. Some fairly nice fossils peek
1056    out of the rocks.
1057    A stream flows out of a ravine to the east, then turns south
1057    into a broader valley. A trail goes northwest.
1058    The trail goes northwest-southeast along a small ridge.
1058    A branch goes down.
1059    Along a northeast-southwest trail are tall trees which appear to
1059    be evenly spaced, as if planted.
1060    You are in a large circular open space, covered with a sweeping
1060    arch of tree branches. A broad trail leads northeast while in 
1060    the south end is a small stone structure.
1061    At the south end of a large open space is a stone platform.
1061    In the center of the platform is a stone cube, standing on one
1061    corner. On the top north face is an inscription.
1062    You are at the edge of the forest. To the west, separated from
1062    you by a shimmering barrier of air, is a region of incredible
1062    strangeness. Through air which appears to be a bright
1062    yellow-green color appear strange metallic crystal formations,
1062    like a surrealist impression of trees. In the midst of these
1062    occasionally appear moving objects, like small flexible, black
1062    metal disks with orange bulbs in the center. They float through
1062    the "air" to no obvious purpose. To the north, across a wide
1062    area of open land, is jungle. A barrier of disturbed air blocks
1062    the way north. A trail leads south.
1063    You are on a north-south trail in an open field to the north of
1063    a shimmering barrier of air. The trail leads north into a 
1063    jungle.
1064    You are on a very muddy path in a tropical rain forest.
1065    You are on a clear path through a verdant green tropical jungle.
1065    Elegant red birds fly among the branches. There are giant trees
1065    growing up into a thick overhead canopy. One tree has a smooth
1065    pliable rubberlike bark, easily climbable.
1066    You are half way up the trunk of a rubber tree.
1067    You are on a north-south path through the jungle. The voices of
1067    many frogs fill the air.
1068    You are in an open field to the west of a large glassed-in
1068    greenhouse. Good trails go north, south and east. The trail to
1068    the west passes through a familiar air-barrier into a 
1068    nightmarish yellow-green landscape.
1069    You are on a small hill. On the top of the hill is a large
1069    parabolic microwave dish antenna. A path goes south and east.
1070    You are at the north end of the main aisle of a large
1070    greenhouse. Benches line both sides of the aisle. Open-arch
1070    doorways lead north, and east. A ramp leads west.
1071    You are in the center of a large glass greenhouse. All around
1071    are benches covered with potted plants. Aisles lead north,
1071    south, and west. A steep ramp leads east.
1072    You are at the south end of the main aisle of a large
1072    greenhouse. To the sides are benches with plants. To the south
1072    is the top of a stairwell.
1073    You are in a vegetable garden. A path goes east and west.
1074    You are in a fruit garden. A path goes south.
1075    You are at the top of a spiral walkway around the outside of a
1075    large circular aviary. A catwalk leads east to the center of the
1075    glass roof.
1076    You are at the top of the roof of the aviary, on a flimsy  
1076    catwalk. A stout pole from the ground supports the roof.
1076    A dangerous-looking catwalk leads west.
1077    You are halfway up a spiral walkway around the periphery of the
1077    aviary. About level with you on the central pole is a small
1077    platform.
1078    You are at the entrance to a giant glass-enclosed circular
1078    aviary. Dozens of beautiful birds fly from branch to branch of
1078    several trees which grow inside. Others cling to the pole
1078    which helps support the roof. An aisle leads east and west.
1078    A beautifully ornate wrought-iron walkway spirals up.
1079    You are in the center of the aviary. A large pole here helps
1079    support the roof. An aisle leads west.
1080    You are half way up the support pole, beside a small platform.
1081    You are in an open field east of a large greenhouse. Trails
1081    lead east, west and north.
1082    You are in a large field filled with trees like large smooth
1082    cacti two meters tall. There is something very odd about this
1082    place. You feel as if you are being watched by many unseen eyes
1082    --  although perhaps "felt" or "probed" would be a better
1082    description than "watched". As you look around you catch 
1082    glimpses of moving shadows out of the corner of your eye.
1082    A trail leads south. To the north, up a steep incline of scree 
1082    or gravel, lies a dark hole in the rock wall.
1083    You are at the top of a stairwell. To the north is an aisle
1083    between the benches of a large glass greenhouse.
1084    You are on the central landing of a staircase. A archway
1084    eastward into a field of flowers.
1085    You are at the bottom of a stairway. To the south through a 
1085    glass door lies the north-south hallway of a modern building.
1086    You are in the center of a large field of sunflowers.
1086    They are about 2 meters tall, and the flowers themselves are
1086    30 centimeters across. The whole plant has a strange metallic 
1086    sheen. The leaves are green, the petals scarlet, and the seeds,
1086    which grow in all sizes at the center of the flower, are black.
1086    Trails lead north and west. To the south, through a shimmering
1086    barrier of air, is an area of reddish rock.
1087    You are outside of a small ramshackle toolshed. In front of the
1087    shed are several beehives. Bees swarm all around you.
1088    You are inside a decrepit toolshed. To the south is a large
1088    beehive surrounded by lots of bees.
1089    To the west is an open field. To the east is a familiar barrier
1089    of disturbed air.
1090    The robot is at a branch point in the trail. Passable areas
1090    extend to the north, south, and east.
1091    The robot is at the edge of a flow of fuming  acid. Trails lead
1091    south and west.
1092    The robot is in the midst of a strange metallic village.
1092    Shrubs made of silicon, germanium, arsenic and boron fill the
1092    landscape. Strange flying discs, made of a shiny metallic
1092    material dart from place to place going about some unknown task.
1092    A trail goes east and southwest.
1093    Beside a trail leading northeast and southeast lie vents 
1093    emitting green and red vapors. 
1094    To the side of the trail beside the robot lies a pit leading
1094    down into the fiery interior of the planet. The glow from the
1094    heated material almost blinds the robot's sensors.
1094    The trail goes east and northwest.
1095    The robot stands in an area of sulfurous mud. The muddy ooze 
1095    grows into great bubbles, which break with a resounding "pop", 
1095    leaving clouds of noxious particles covering the poor robot. 
1095    Trails go west and north.
1096    You are precariously perched on a small ledge over an 
1096    apparently bottomless pit. Going up is impossible. Going down
1096    looks easy (but dangerous!). You might be able to jump into a
1096    tunnel leading east.
